Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2023-08-15,44.54666657293419,45.25445488349021,43.696918651496325,43.926849365234375,676512000,0.0,0.0,NVDA
2023-08-16,44.506675225166624,44.66162761194856,43.39300642817062,43.472984313964844,527451000,0.0,0.0,NVDA
2023-08-17,43.95684006029806,44.04881157697153,42.98812833320266,43.33102798461914,452395000,0.0,0.0,NVDA
2023-08-18,42.62223851731026,43.56495708944724,41.64753184077652,43.286041259765625,583768000,0.0,0.0,NVDA
2023-08-21,44.480682487211574,47.05091213614531,44.20876453712178,46.95294189453125,692573000,0.0,0.0,NVDA
2023-08-22,48.12059190850259,48.17257829786647,45.31943238530079,45.65433120727539,755293000,0.0,0.0,NVDA
2023-08-23,45.852276061476815,47.18587650556545,45.194472017435366,47.10190200805664,779046000,0.0,0.0,NVDA
2023-08-24,50.20097155752261,50.250955831407516,47.144887213260446,47.14888381958008,1156044000,0.0,0.0,NVDA
2023-08-25,46.99792862535283,47.79069051923154,45.01052093023241,46.00422668457031,925341000,0.0,0.0,NVDA
2023-08-28,46.46808887996695,46.96594095363947,44.87456792255223,46.82098388671875,685192000,0.0,0.0,NVDA
2023-08-29,46.65203534145759,49.06631355636136,46.377116111106176,48.76940155029297,701397000,0.0,0.0,NVDA
2023-08-30,49.02931695796873,49.91205204434949,48.41050277980651,49.24925231933594,735206000,0.0,0.0,NVDA
2023-08-31,49.365219261447635,49.72910871232107,48.943344701576805,49.34022521972656,528570000,0.0,0.0,NVDA
2023-09-01,49.74710727640003,49.78509410300619,48.12758939645407,48.49448013305664,463830000,0.0,0.0,NVDA
2023-09-05,48.20856666202687,48.836380870761325,47.84567634345973,48.533470153808594,382653000,0.0,0.0,NVDA
2023-09-06,48.430494422416224,48.5384688905859,46.56989803597367,47.0507926940918,468670000,0.004,0.0,NVDA
2023-09-07,45.51512046290694,46.333942945538176,45.14220032302692,46.23096466064453,433330000,0.0,0.0,NVDA
2023-09-08,45.93203721413119,46.59589085318084,45.261181309917234,45.56211471557617,473069000,0.0,0.0,NVDA
2023-09-11,46.13798454527712,46.15298068000964,44.30238442772283,45.16819763183594,473966000,0.0,0.0,NVDA
2023-09-12,44.728292494024664,45.66309100707443,44.521336673000484,44.86026382446289,349256000,0.0,0.0,NVDA
2023-09-13,44.590325606648456,45.92003898631547,44.49334652200769,45.475135803222656,398355000,0.0,0.0,NVDA
2023-09-14,45.94003302211812,45.97702374491412,45.121210440263255,45.57111358642578,370097000,0.0,0.0,NVDA
2023-09-15,45.3311616404823,45.58910508065852,43.79849332067842,43.89047622680664,506831000,0.0,0.0,NVDA
2023-09-18,42.73872484467253,44.23240013016284,41.990886061188384,43.956459045410156,500271000,0.0,0.0,NVDA
2023-09-19,43.82349090415659,43.95646147097967,42.99266990264011,43.51055908203125,373064000,0.0,0.0,NVDA
2023-09-20,43.5905442672577,43.89347996835868,42.213843953801515,42.22983932495117,367108000,0.0,0.0,NVDA
2023-09-21,41.57398155310917,42.090867716181286,40.971111692598434,41.00810241699219,450736000,0.0,0.0,NVDA
2023-09-22,41.56297745421745,42.10586270458524,41.22205184800981,41.60097122192383,479236000,0.0,0.0,NVDA
2023-09-25,41.58197739613118,42.52677209508909,41.16806573934706,42.21284103393555,419091000,0.0,0.0,NVDA
2023-09-26,41.991889506221476,42.81071211061933,41.645963881784624,41.90190887451172,402282000,0.0,0.0,NVDA
2023-09-27,42.32081927248734,42.86270151449771,41.61997112537124,42.45878601074219,444935000,0.0,0.0,NVDA
2023-09-28,42.45078574767045,43.436571857908504,42.10586320217722,43.07965087890625,424663000,0.0,0.0,NVDA
2023-09-29,43.81749094044871,44.134423506480545,43.29760330219804,43.48956298828125,397830000,0.0,0.0,NVDA
2023-10-02,44.020445902068595,45.165197937186285,43.85148385026275,44.77228546142578,433298000,0.0,0.0,NVDA
2023-10-03,44.79827718819711,45.120209737977085,43.23661580252635,43.5075569152832,470850000,0.0,0.0,NVDA
2023-10-04,43.73250963880207,44.13342360799015,43.2826065149886,44.03144454956055,361821000,0.0,0.0,NVDA
2023-10-05,44.04044071792755,44.89025856263056,43.87847712166055,44.67830276489258,393483000,0.0,0.0,NVDA
2023-10-06,44.18341158562186,45.77906594918,44.01644800514314,45.752071380615234,434436000,0.0,0.0,NVDA
2023-10-09,44.83226972216,45.59510466285044,44.35837354190226,45.26317596435547,409675000,0.0,0.0,NVDA
2023-10-10,45.30017374736523,46.24896540974113,45.07822177656592,45.78806686401367,368582000,0.0,0.0,NVDA
2023-10-11,46.185972998154476,46.848831117691454,46.04000477679317,46.795841217041016,378137000,0.0,0.0,NVDA
2023-10-12,46.766851634863244,47.59867185543915,46.31995002000682,46.934814453125,481325000,0.0,0.0,NVDA
2023-10-13,46.94980900179368,47.105777194815445,45.27017324820104,45.451133728027344,474115000,0.0,0.0,NVDA
2023-10-16,45.05322525200254,46.214971955293095,44.90225702858628,46.08500289916992,375099000,0.0,0.0,NVDA
2023-10-17,43.990453619755996,44.74429164659344,42.47078294613643,43.928466796875,812333000,0.0,0.0,NVDA
2023-10-18,42.58176247692141,43.209628442701735,41.81592976624443,42.18684768676758,627294000,0.0,0.0,NVDA
2023-10-19,42.80171442848576,43.28760906828134,41.87291508923914,42.09186935424805,501233000,0.0,0.0,NVDA
2023-10-20,41.88091045600656,42.460786443226645,41.06908636222019,41.378021240234375,477266000,0.0,0.0,NVDA
2023-10-23,41.2200594130733,43.23862259146935,40.936120603000525,42.96567916870117,478530000,0.0,0.0,NVDA
2023-10-24,43.06765489272007,43.68751932711319,42.681740855699374,43.653526306152344,401463000,0.0,0.0,NVDA
2023-10-25,43.388579893688224,43.64052791616054,41.545981385565796,41.76993179321289,398379000,0.0,0.0,NVDA
2023-10-26,41.8439223188261,42.24683478217096,39.87135070882846,40.31725311279297,541001000,0.0,0.0,NVDA
2023-10-27,41.12107916067054,41.19706288835013,40.00631934803204,40.491214752197266,416784000,0.0,0.0,NVDA
2023-10-30,41.078087648584145,41.756937374568786,40.472216318097786,41.152069091796875,388028000,0.0,0.0,NVDA
2023-10-31,40.441226065461485,40.87013385808359,39.221489495968065,40.77115249633789,517969000,0.0,0.0,NVDA
2023-11-01,40.87513318998513,42.37181021365025,40.86013705294909,42.31582260131836,437593000,0.0,0.0,NVDA
2023-11-02,43.318596367909365,43.87447546449094,42.88469244331082,43.496559143066406,409172000,0.0,0.0,NVDA
2023-11-03,44.01045229903028,45.29917035912582,43.713515835001076,44.9952392578125,424610000,0.0,0.0,NVDA
2023-11-06,45.27517510540066,45.92503561113338,44.88925726290573,45.74107360839844,400733000,0.0,0.0,NVDA
2023-11-07,45.7090851553202,46.2079736557662,45.14820601442707,45.94503402709961,343165000,0.0,0.0,NVDA
2023-11-08,46.089996185175195,46.85683187490246,45.95802485564677,46.56389617919922,346719000,0.0,0.0,NVDA
2023-11-09,47.4567016556538,48.219536620095575,46.73985814607666,46.939815521240234,540496000,0.0,0.0,NVDA
2023-11-10,47.489694555877996,48.46148379599158,47.27274258132555,48.32451248168945,421245000,0.0,0.0,NVDA
2023-11-13,48.309517138814094,49.10534588833745,48.0885644113829,48.60945129394531,384136000,0.0,0.0,NVDA
2023-11-14,49.669222392926585,49.82318831189333,49.02936184903537,49.645225524902344,416954000,0.0,0.0,NVDA
2023-11-15,49.924165501496056,49.94915778818614,48.18954138546032,48.87739181518555,475497000,0.0,0.0,NVDA
2023-11-16,48.668443823926914,49.51426102287604,48.319520488019826,49.469268798828125,339756000,0.0,0.0,NVDA
2023-11-17,49.513256645753664,49.706215577886056,48.99637049020086,49.28730773925781,325205000,0.0,0.0,NVDA
2023-11-20,49.30130154275142,50.53703344120513,49.17032944582602,50.39806365966797,414120000,0.0,0.0,NVDA
2023-11-21,50.11512623159056,50.506040257333304,49.211322996479005,49.93316650390625,565747000,0.0,0.0,NVDA
2023-11-22,49.84118417144102,50.324077263570715,47.67965072498477,48.70542907714844,899420000,0.0,0.0,NVDA
2023-11-24,48.45948613172041,48.910388505292744,47.734641125002064,47.7656364440918,294645000,0.0,0.0,NVDA
2023-11-27,47.78962761303188,48.51946876027001,47.64166091593786,48.23153305053711,395662000,0.0,0.0,NVDA
2023-11-28,48.22553403951647,48.31251696281012,47.46269910350985,47.81062316894531,401491000,0.0,0.0,NVDA
2023-11-29,48.36850895510359,48.75142530857842,47.84962051136987,48.12955856323242,382005000,0.0,0.0,NVDA
2023-11-30,48.01357910174825,48.09956279276101,46.411929291343604,46.75985336303711,526247000,0.0,0.0,NVDA
2023-12-01,46.51490650601794,47.18975928138089,46.17697859449056,46.754852294921875,369317000,0.0,0.0,NVDA
2023-12-04,46.06700036654869,46.06700036654869,45.00023057670214,45.5001220703125,437543000,0.0,0.0,NVDA
2023-12-05,45.46012965757519,46.59398212205851,45.265155138434544,46.55998992919922,371718000,0.004,0.0,NVDA
2023-12-06,47.20890449196568,47.38088317091766,45.4061358634324,45.49712371826172,380590000,0.0,0.0,NVDA
2023-12-07,45.69410440478146,46.622985396654926,45.59811611970399,46.589988708496094,350823000,0.0,0.0,NVDA
2023-12-08,46.58898855839427,47.73484058594713,46.543992381849534,47.49987030029297,359224000,0.0,0.0,NVDA
2023-12-11,47.4848738786957,47.524865819132266,45.824088881382515,46.6209831237793,509728000,0.0,0.0,NVDA
2023-12-12,46.04006001335952,47.65984991307385,46.04006001335952,47.65085220336914,372387000,0.0,0.0,NVDA
2023-12-13,47.62285812438418,48.587733805084625,47.601860924639325,48.0817985534668,447792000,0.0,0.0,NVDA
2023-12-14,48.383753381746885,48.66371601980363,47.41587982289009,48.34375762939453,391232000,0.0,0.0,NVDA
2023-12-15,48.18778055718115,49.39762348496441,48.11378879518039,48.883689880371094,479948000,0.0,0.0,NVDA
2023-12-18,49.39362679072908,50.426490620803065,49.1436590515335,50.07053756713867,412587000,0.0,0.0,NVDA
2023-12-19,49.41762195219189,49.69358731268788,48.888690887377905,49.597599029541016,464444000,0.0,0.0,NVDA
2023-12-20,49.64858914768283,49.992546512815146,48.09179092375153,48.10478973388672,397894000,0.0,0.0,NVDA
2023-12-21,48.80470296625796,49.08866671972861,48.41275143876401,48.983680725097656,300425000,0.0,0.0,NVDA
2023-12-22,49.18865455242687,49.37663002967363,48.460747808656215,48.82370376586914,252507000,0.0,0.0,NVDA
2023-12-26,48.96167953671582,49.593597951148894,48.953681148817424,49.272640228271484,244200000,0.0,0.0,NVDA
2023-12-27,49.5046112804265,49.67358818629155,49.07866376145276,49.410621643066406,233648000,0.0,0.0,NVDA
2023-12-28,49.63659632606555,49.87756254563602,49.40562332378131,49.51560974121094,246587000,0.0,0.0,NVDA
2023-12-29,49.8065725608531,49.990550742456584,48.74470931168001,49.51560974121094,389293000,0.0,0.0,NVDA
2024-01-02,49.23764652483016,49.28863863324602,47.588861001195795,48.16178512573242,411254000,0.0,0.0,NVDA
2024-01-03,47.47887360095888,48.17778090657943,47.31389397556834,47.562862396240234,320896000,0.0,0.0,NVDA
2024-01-04,47.76083683436477,48.4937439935885,47.50187137173364,47.9918098449707,306535000,0.0,0.0,NVDA
2024-01-05,48.45574753807187,49.54060659801403,48.29976562623422,49.09066390991211,415039000,0.0,0.0,NVDA
2024-01-08,49.50561043809055,52.26825430112562,49.472613751534745,52.246253967285156,642510000,0.0,0.0,NVDA
2024-01-09,52.39424129569094,54.3179928878672,51.683330664485815,53.13314437866211,773100000,0.0,0.0,NVDA
2024-01-10,53.60908440479591,54.59295480933358,53.48209807269819,54.342987060546875,533796000,0.0,0.0,NVDA
2024-01-11,54.99190526600729,55.338860622460956,53.553091731661446,54.81492614746094,596759000,0.0,0.0,NVDA
2024-01-12,54.61294954288319,54.962906659560694,54.32298986977946,54.702938079833984,352994000,0.0,0.0,NVDA
2024-01-16,55.010902917158035,56.827666009057246,54.892918111469115,56.374725341796875,449580000,0.0,0.0,NVDA
2024-01-17,56.33972952062777,56.46371406982757,54.73293843225483,56.04576873779297,474394000,0.0,0.0,NVDA
2024-01-18,57.25260858087897,57.59256485444095,56.09975750438697,57.09962844848633,491650000,0.0,0.0,NVDA
2024-01-19,57.98151330315214,59.49231985284712,57.217611979850425,59.48332214355469,543501000,0.0,0.0,NVDA
2024-01-22,60.04125075440299,60.32321585884004,59.06237699806048,59.64630126953125,452955000,0.0,0.0,NVDA
2024-01-23,59.56231402583605,59.90227031190318,58.577440499397255,59.86527633666992,294654000,0.0,0.0,NVDA
2024-01-24,60.2962180871007,62.84088780140817,59.93026419364964,61.35408020019531,560271000,0.0,0.0,NVDA
2024-01-25,62.34195021351032,62.71090587773652,60.8421438364648,61.609046936035156,482777000,0.0,0.0,NVDA
2024-01-26,60.95213470883017,61.77503039592916,60.565187411972744,61.02312469482422,390309000,0.0,0.0,NVDA
2024-01-29,61.224097094263215,62.48093486103901,60.89914208348,62.456939697265625,348733000,0.0,0.0,NVDA
2024-01-30,62.8918828452899,63.48480480993919,62.25196224796274,62.76589584350586,410735000,0.0,0.0,NVDA
2024-01-31,61.432067657610794,62.260963026386705,60.69216531630743,61.51905822753906,453795000,0.0,0.0,NVDA
2024-02-01,62.09198515885965,63.18284779495152,61.64204627772699,63.01886749267578,369146000,0.0,0.0,NVDA
2024-02-02,63.96574381318089,66.59140440467279,63.68178006388764,66.1514663696289,476578000,0.0,0.0,NVDA
2024-02-05,68.21619959225107,69.48803871762314,67.19633449671375,69.32305908203125,680078000,0.0,0.0,NVDA
2024-02-06,69.62101914286447,69.74500370351673,66.29145431155135,68.21420288085938,683111000,0.0,0.0,NVDA
2024-02-07,68.31018154657963,70.21093713968196,67.59127258616114,70.08995056152344,495575000,0.0,0.0,NVDA
2024-02-08,70.06495419073325,70.7848624926336,69.44603840789426,69.63201141357422,414422000,0.0,0.0,NVDA
2024-02-09,70.52388827061883,72.17567535315496,70.20293057998504,72.12368774414062,436637000,0.0,0.0,NVDA
2024-02-12,72.59062993110275,74.60137201174584,71.24080566523297,72.23867797851562,613710000,0.0,0.0,NVDA
2024-02-13,70.39092410300186,73.44052625693303,69.6110258972648,72.11869812011719,602580000,0.0,0.0,NVDA
2024-02-14,73.19255681199634,74.22641995749672,71.92871999133364,73.89046478271484,504917000,0.0,0.0,NVDA
2024-02-15,73.85947048948483,73.96545198901319,72.39065829437318,72.64862060546875,420122000,0.0,0.0,NVDA
2024-02-16,74.0904377174368,74.39240070474195,72.49164500494284,72.60363006591797,495327000,0.0,0.0,NVDA
2024-02-20,71.93771201535995,71.94671353888243,67.72525837276815,69.44303894042969,704833000,0.0,0.0,NVDA
2024-02-21,67.99722266948034,68.87911265881672,66.23945387804349,67.46329498291016,690298000,0.0,0.0,NVDA
2024-02-22,75.01532288640277,78.5648603397539,74.21042643071148,78.52787017822266,865100000,0.0,0.0,NVDA
2024-02-23,80.7795763508443,82.38336565947658,77.55999061610012,78.80683135986328,829388000,0.0,0.0,NVDA
2024-02-26,79.68971803471996,80.6356028030702,78.4948724590801,79.08180236816406,503973000,0.0,0.0,NVDA
2024-02-27,79.37075424010655,79.4697481181925,77.1520464144503,78.69084167480469,391705000,0.0,0.0,NVDA
2024-02-28,77.60998327267073,78.92280969699979,77.1150444228541,77.6529769897461,393110000,0.0,0.0,NVDA
2024-02-29,79.08379596245554,79.97967644233462,78.33988866820444,79.10179138183594,507289000,0.0,0.0,NVDA
2024-03-01,79.98967404341408,82.28938022352614,79.42474452939133,82.26837921142578,479135000,0.0,0.0,NVDA
2024-03-04,84.11913854790082,87.68368085246001,83.70819611191791,85.22599792480469,615616000,0.0,0.0,NVDA
2024-03-05,85.26299642687819,86.08993201326606,83.41015172195517,85.95693969726562,520639000,0.004,0.0,NVDA
2024-03-06,88.01477279440111,89.71662883719706,87.02284988595184,88.69271087646484,582520000,0.0,0.0,NVDA
2024-03-07,90.15058931171113,92.7593761031518,89.59463523949647,92.66138458251953,608119000,0.0,0.0,NVDA
2024-03-08,95.13018874447543,97.39200405005745,86.49889373073181,87.52081298828125,1142269000,0.0,0.0,NVDA
2024-03-11,86.42190514881379,88.78970695530357,84.1590904498539,85.76696014404297,678364000,0.0,0.0,NVDA
2024-03-12,88.04176803084893,91.95244212182595,86.14292200924095,91.90544891357422,668075000,0.0,0.0,NVDA
2024-03-13,91.0475250472952,91.4964856839228,88.42773739264784,90.88053894042969,635713000,0.0,0.0,NVDA
2024-03-14,89.56964428305254,90.63855670351116,86.59288385392387,87.93677520751953,602318000,0.0,0.0,NVDA
2024-03-15,86.92285742430788,89.53863978699403,86.24991620221846,87.82978057861328,642086000,0.0,0.0,NVDA
2024-03-18,90.3805785830342,92.3974112550504,87.07784839402532,88.44773864746094,668976000,0.0,0.0,NVDA
2024-03-19,86.69287897399715,90.53656515570573,85.00302290869789,89.39066314697266,672171000,0.0,0.0,NVDA
2024-03-20,89.7896209018663,90.40257713964213,88.21575269672343,90.36457824707031,479063000,0.0,0.0,NVDA
2024-03-21,92.29242470575461,92.64039570579905,90.39757602373332,91.427490234375,480372000,0.0,0.0,NVDA
2024-03-22,91.1335135463239,94.77021588166438,90.82653955323427,94.28125762939453,586719000,0.0,0.0,NVDA
2024-03-25,93.93328418748578,96.75804904865721,93.5023198403269,94.99419403076172,552136000,0.0,0.0,NVDA
2024-03-26,95.84312895231521,96.36708800909649,92.49440486791595,92.55339813232422,513648000,0.0,0.0,NVDA
2024-03-27,93.10434857198653,93.23233640651344,89.11567793176135,90.24258422851562,586067000,0.0,0.0,NVDA
2024-03-28,89.99260584733342,91.2925020944131,89.1856729416275,90.34857940673828,435212000,0.0,0.0,NVDA
2024-04-01,90.29158545747126,92.21742210832323,89.19667419209408,90.35557556152344,452441000,0.0,0.0,NVDA
2024-04-02,88.440733403553,90.08660193279582,87.61280611034512,89.44465637207031,433064000,0.0,0.0,NVDA
2024-04-03,88.47673163441857,90.36657574855839,88.39273890173536,88.9566879272461,370067000,0.0,0.0,NVDA
2024-04-04,90.39857127799377,90.6265570027439,85.87294211737935,85.89794158935547,434965000,0.0,0.0,NVDA
2024-04-05,86.85886603106233,88.47373893999085,85.91894838813401,88.00077819824219,399678000,0.0,0.0,NVDA
2024-04-08,88.69271187648715,88.82270608179196,86.72487882107814,87.12584686279297,283220000,0.0,0.0,NVDA
2024-04-09,87.43481840978946,87.62780334917471,83.01518332208828,85.34698486328125,503547000,0.0,0.0,NVDA
2024-04-10,83.91910943857809,87.39282313331631,83.70212439294349,87.03185272216797,431929000,0.0,0.0,NVDA
2024-04-11,87.41281450827279,90.73154201651745,86.91885943542384,90.60855102539062,431637000,0.0,0.0,NVDA
2024-04-12,89.69163298094708,90.16759945387551,87.52281234301554,88.17875671386719,426805000,0.0,0.0,NVDA
2024-04-15,89.09068034071944,90.60555527603537,85.92194194970466,85.99393463134766,443077000,0.0,0.0,NVDA
2024-04-16,86.42590004731537,88.11075921963818,86.05693468586088,87.40782165527344,370453000,0.0,0.0,NVDA
2024-04-17,88.33273802298255,88.76770746946335,83.94309933063248,84.0280990600586,495400000,0.0,0.0,NVDA
2024-04-18,84.96301864167438,86.18291960634812,82.39522887879554,84.6640396118164,447260000,0.0,0.0,NVDA
2024-04-19,83.14317481934737,84.31707440466721,75.59979547167349,76.19374084472656,875198000,0.0,0.0,NVDA
2024-04-22,78.09758164616238,80.06642170334018,76.3937268431725,79.51146697998047,596341000,0.0,0.0,NVDA
2024-04-23,80.76236571970036,82.76220151133049,80.25740992867027,82.41622924804688,438559000,0.0,0.0,NVDA
2024-04-24,83.94309987144231,84.07509281059198,79.17649322252929,79.67045593261719,512208000,0.0,0.0,NVDA
2024-04-25,78.86151535637116,83.31615110432372,78.21657171493773,82.62521362304688,424641000,0.0,0.0,NVDA
2024-04-26,83.8111129019674,88.32374252650386,83.38014856427027,87.72779083251953,551011000,0.0,0.0,NVDA
2024-04-29,87.58780475237849,87.98476768118537,85.25899371388336,87.74979400634766,388971000,0.0,0.0,NVDA
2024-04-30,87.232833710461,88.81170642307184,86.2929160908737,86.39490509033203,363709000,0.0,0.0,NVDA
2024-05-01,85.07001557057481,85.99293628007185,81.24832327035563,83.0341796875,559863000,0.0,0.0,NVDA
2024-05-02,84.44206031364787,86.22991544982045,83.19316236527135,85.80995178222656,377898000,0.0,0.0,NVDA
2024-05-03,87.78178991012078,89.27366411302147,87.03285088853973,88.78170776367188,398341000,0.0,0.0,NVDA
2024-05-06,89.3826569146713,92.21242628999524,89.04768534695009,92.13243103027344,376203000,0.0,0.0,NVDA
2024-05-07,91.09051622570286,91.77345877724092,89.00368967864648,90.54656219482422,437342000,0.0,0.0,NVDA
2024-05-08,89.47565458498867,91.18651263627476,89.41265621794126,90.40457916259766,325721000,0.0,0.0,NVDA
2024-05-09,90.52156695597205,91.06452164365942,88.22375909901288,88.73971557617188,378013000,0.0,0.0,NVDA
2024-05-10,90.29757996461986,91.39349057789015,89.2196656141786,89.87061309814453,335325000,0.0,0.0,NVDA
2024-05-13,90.47056693838834,90.99052850904854,88.52172948894317,90.3915786743164,289680000,0.0,0.0,NVDA
2024-05-14,89.59163608378744,91.643469410402,88.92668981576354,91.34849548339844,296507000,0.0,0.0,NVDA
2024-05-15,92.46440305988116,94.8542060984831,91.59147368288981,94.62222290039062,417735000,0.0,0.0,NVDA
2024-05-16,94.90220693315226,95.8111288423387,94.09526639173929,94.35124969482422,323952000,0.0,0.0,NVDA
2024-05-17,94.36124911956539,94.73221320330295,91.79845617814131,92.47139739990234,359691000,0.0,0.0,NVDA
2024-05-20,93.74230258639537,95.19218048155771,93.43233048038215,94.772216796875,318764000,0.0,0.0,NVDA
2024-05-21,93.59131042680127,95.39216498768425,93.17234612677233,95.37816619873047,328946000,0.0,0.0,NVDA
2024-05-22,95.45116059355922,96.01211153407259,93.24134299298854,94.94219970703125,548648000,0.0,0.0,NVDA
2024-05-23,102.01962324595576,106.31127068406269,101.51166171882119,103.79048156738281,835065000,0.0,0.0,NVDA
2024-05-24,104.44042009515766,106.46625469553604,102.99154158997729,106.46025848388672,429494000,0.0,0.0,NVDA
2024-05-28,110.23494997366184,114.92956411150458,109.87397955822901,113.89164733886719,652728000,0.0,0.0,NVDA
2024-05-29,113.04071889038978,115.48251205654991,110.89189330065672,114.81556701660156,557442000,0.0,0.0,NVDA
2024-05-30,114.64058157101344,115.8094842411721,109.65399180469103,110.49092102050781,487350000,0.0,0.0,NVDA
2024-05-31,112.51075688754003,112.70774693565158,106.93122089583187,109.6240005493164,613263000,0.0,0.0,NVDA
2024-06-03,113.61167026680853,114.99055480957031,111.99379931163224,114.99055480957031,438392000,0.0,0.0,NVDA
2024-06-04,115.70649539895072,116.59041782001754,114.03562745115804,116.42742919921875,403324000,0.0,0.0,NVDA
2024-06-05,118.36128082712908,122.4389412168359,117.4583551092207,122.42994689941406,528402000,0.0,0.0,NVDA
2024-06-06,124.03780483468498,125.57667985637283,118.31027861624948,120.9880599975586,664696000,0.0,0.0,NVDA
2024-06-07,119.76016259756668,121.68200948578337,118.01231265214732,120.8780746459961,412386000,0.0,0.0,NVDA
2024-06-10,120.36011722924495,123.08988875291695,117.00039256259637,121.77999877929688,314162700,0.0,10.0,NVDA
2024-06-11,121.7699966430664,122.87000274658203,118.73999786376953,120.91000366210938,222551200,0.01,0.0,NVDA
2024-06-12,123.05999755859375,126.87999725341797,122.56999969482422,125.19999694824219,299595000,0.0,0.0,NVDA
2024-06-13,129.38999938964844,129.8000030517578,127.16000366210938,129.61000061035156,260704500,0.0,0.0,NVDA
2024-06-14,129.9600067138672,132.83999633789062,128.32000732421875,131.8800048828125,309320400,0.0,0.0,NVDA
2024-06-17,132.99000549316406,133.72999572753906,129.5800018310547,130.97999572753906,288504400,0.0,0.0,NVDA
2024-06-18,131.13999938964844,136.3300018310547,130.69000244140625,135.5800018310547,294335100,0.0,0.0,NVDA
2024-06-20,139.8000030517578,140.75999450683594,129.52000427246094,130.77999877929688,517768400,0.0,0.0,NVDA
2024-06-21,127.12000274658203,130.6300048828125,124.30000305175781,126.56999969482422,655484700,0.0,0.0,NVDA
2024-06-24,123.23999786376953,124.45999908447266,118.04000091552734,118.11000061035156,476060900,0.0,0.0,NVDA
2024-06-25,121.19999694824219,126.5,119.31999969482422,126.08999633789062,425787500,0.0,0.0,NVDA
2024-06-26,126.12999725341797,128.1199951171875,122.5999984741211,126.4000015258789,362975900,0.0,0.0,NVDA
2024-06-27,124.0999984741211,126.41000366210938,122.91999816894531,123.98999786376953,252571700,0.0,0.0,NVDA
2024-06-28,124.58000183105469,127.70999908447266,122.75,123.54000091552734,315516700,0.0,0.0,NVDA
2024-07-01,123.47000122070312,124.83999633789062,118.83000183105469,124.30000305175781,284885500,0.0,0.0,NVDA
2024-07-02,121.12999725341797,123.41000366210938,121.02999877929688,122.66999816894531,218374000,0.0,0.0,NVDA
2024-07-03,121.66000366210938,128.27999877929688,121.36000061035156,128.27999877929688,215749000,0.0,0.0,NVDA
2024-07-05,127.37999725341797,128.85000610351562,125.68000030517578,125.83000183105469,214176700,0.0,0.0,NVDA
